date,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,cloud_cover,climate_condition
2021-11-29,4.855833168235269,70.06805350275303,1009.5088801574259,32.404102104297074,304,0.11439519320547485,0,Clear
2021-11-30,10.913762700697909,57.78023505006125,1020.2368286870679,24.226809161508072,318,0.12129296033998456,70,Cloudy
2021-12-01,5.8635840578447205,63.54426005573299,1005.0546599927499,0.49789653931337136,211,1.322310856207952,39,Partly Cloudy
2021-12-02,8.786392161113817,75.79111982639299,1012.2779686768685,9.710017804058054,276,0.02290437593951784,88,Cloudy
2021-12-03,6.412840158612845,73.00402327031736,1006.3756187827939,22.761570428850405,28,0.0032041236769073636,36,Partly Cloudy
2021-12-04,8.510265357097255,67.77797724662297,1022.0148649089305,23.709762945164957,167,0.08434859199320456,79,Cloudy
2021-12-05,13.92043666798903,47.38791711791337,1021.1793670871042,4.808486723998962,144,0.08296413112727145,3,Clear
2021-12-06,11.392979279314968,57.02575674152439,1014.0783361736787,3.7935852811147193,343,0.12401719421867877,68,Partly Cloudy
2021-12-07,10.689358266005918,65.05435165946002,1021.4681664684406,39.65352490900618,184,0.24242241314488874,49,Partly Cloudy
2021-12-08,16.407234199277667,60.79677066036692,1021.6025068226324,22.310928637085,189,0.09368926366509146,29,Partly Cloudy
2021-12-09,16.440048097199835,53.18722556624087,1000.30369325987,3.227634629979116,332,0.42534150345626354,38,Partly Cloudy
2021-12-10,8.76058268702133,62.817710223409115,1006.8137336498378,15.232660855317704,132,0.5072636525640852,27,Partly Cloudy
2021-12-11,10.116789883471847,54.14042170736016,1011.8460976186045,10.31672602270669,129,0.033450971983781594,13,Clear
2021-12-12,10.611454805100905,66.08530068820642,1040.0,16.16365312960224,348,0.09060353106241906,16,Clear
2021-12-13,9.180827164965372,89.0686413189706,1016.6212614827965,10.729320426742872,89,0.022200223537350794,12,Clear
2021-12-14,16.74301768863288,86.17866413550207,1010.4911502980646,9.256493235934371,204,0.48004010680807085,43,Partly Cloudy
2021-12-15,9.226239971218229,71.54646178137794,1014.8537234392281,1.9037916475691201,124,0.2842131438696254,59,Partly Cloudy
2021-12-16,8.450823165153956,84.72306260322964,1016.8838068754341,8.131618203136854,138,0.38741312128389405,59,Partly Cloudy
2021-12-17,8.527621102160364,73.58541282419753,1013.2599866930099,5.878607528292087,86,0.03432564383324686,5,Clear
2021-12-18,16.64402362368528,84.91246116296233,1022.8025461489347,37.588752054872295,217,0.38848385310110084,68,Partly Cloudy
2021-12-19,14.483819758047057,57.98753444045172,1022.6661648429041,8.369083667497717,288,0.16413417444887055,94,Cloudy
2021-12-20,10.94650091399727,66.49214709367602,1028.7893768955796,16.737932964120393,190,0.6052199590390583,77,Cloudy
2021-12-21,16.926916812882613,80.94764968756836,1010.2664455175518,8.298562161791848,344,0.05911958581965071,63,Partly Cloudy
2021-12-22,16.405471650122305,67.69541880462631,1016.686817793381,1.423894207075014,256,0.18961161576375846,15,Clear
2021-12-23,12.910656827907117,56.70981171645664,1010.4184956071865,16.747992834698724,40,0.7016064962399486,23,Partly Cloudy
2021-12-24,14.045782201895774,75.10553599991425,1008.8954790432487,7.526712948156307,21,0.9498453279667834,84,Cloudy
2021-12-25,16.32296357511607,69.61944073028346,1006.8784352738367,6.129476274929844,307,0.03731410943716878,64,Partly Cloudy
2021-12-26,8.615329215381763,85.74248144927952,1006.7649230862429,5.980997233216727,88,0.15597871659845267,22,Partly Cloudy
2021-12-27,13.838186589487432,65.58778713041382,1013.2140058200953,21.142296862588047,230,0.03467828608795224,3,Clear
2021-12-28,20.105012576557694,62.83429708672198,1013.4135180719088,8.911217149992913,284,0.4057642407428855,74,Cloudy
2021-12-29,20.58135480587856,77.21974668790207,1016.4040891125255,18.64459281634582,120,0.25482518591461256,33,Partly Cloudy
2021-12-30,14.786239653278892,46.26916397722255,1027.7645093953158,20.829790827196298,302,0.0381384131259619,14,Clear
2021-12-31,9.413610481548629,65.14366424500474,1010.8950072685938,8.681783109343442,135,0.09317761017911992,47,Partly Cloudy
2022-01-01,14.578981129464193,76.6933461015484,1019.576512994322,17.311263407179947,39,0.38163762292216713,7,Clear
2022-01-02,12.776474308684609,57.93201767777913,1021.5366996523286,2.3290394550427975,68,0.6974541492964027,36,Partly Cloudy
2022-01-03,11.827076445108892,61.10743911699383,1012.3635478105173,4.318171039928432,116,0.014057488410023938,70,Cloudy
2022-01-04,17.919421728201055,68.60321911375614,1007.3851651520903,20.750023528048,162,0.472042596665759,23,Partly Cloudy
2022-01-05,15.303139378898914,70.03198289023854,1026.1192373909585,2.4018339037511907,238,0.010170759295807184,23,Partly Cloudy
2022-01-06,22.328610873915554,67.11961800325841,1021.6633571577847,25.442367793280717,45,0.20825998889410446,85,Cloudy
2022-01-07,16.744507503649793,71.93475399963481,1006.1333922703627,5.468777677705805,338,0.05553651580328458,72,Cloudy
2022-01-08,23.237394035199866,65.51806713399347,1015.8014940656101,21.751423225526775,46,0.5250093567838934,92,Cloudy
2022-01-09,17.02926232523315,79.0035433955412,1007.8613825561531,18.081816954813384,175,0.4064608197060097,43,Partly Cloudy
2022-01-10,20.278282323467497,75.48418262860599,1026.5465122285316,5.0171778043629605,64,0.09463839038921164,40,Partly Cloudy
2022-01-11,16.93752377473984,71.79686878065311,1010.9255047572536,30.725975888285436,103,0.06266609861975775,74,Cloudy
2022-01-12,14.730693661105773,81.07410528326176,1011.63002176288,5.199871469150993,332,0.8705883117559646,83,Cloudy
2022-01-13,14.999062691054174,67.26032202575908,1019.6279617933822,17.5182414732027,354,0.10989978136932477,9,Clear
2022-01-14,12.674301053555125,70.48265494111047,1020.7772972922803,4.686083234791906,320,0.17272378624292362,98,Cloudy
2022-01-15,16.250093630435185,59.12305465669235,1015.082433397561,8.292039375177092,273,0.10752615019732248,56,Partly Cloudy
2022-01-16,15.58694160691287,81.90691005692436,1019.5866743985912,10.915219074189487,165,0.2796831267965979,42,Partly Cloudy
2022-01-17,17.484636111603493,46.87261362747809,1008.7310715932311,8.858362924647427,163,0.3374606631320643,3,Clear
2022-01-18,16.90523678238281,69.84537304003818,1019.8496870102339,7.682254873226289,150,0.16329042636919608,62,Partly Cloudy
2022-01-19,20.730475443594386,67.56665410738773,1020.0726200285968,5.050625449961384,92,0.2834069411775682,97,Cloudy
2022-01-20,13.080378199062496,67.49200828854026,1017.6596343788688,6.119356576185395,164,0.03247279567972306,62,Partly Cloudy
2022-01-21,18.678184979929725,62.48897005041529,1002.224430408032,3.8321245591837774,245,0.33794911170613867,29,Partly Cloudy
2022-01-22,16.492502646224267,78.81225150591766,1019.4708258348039,8.743605256259348,231,0.4602038950785714,39,Partly Cloudy
2022-01-23,19.519971506919067,72.3129466827941,1020.5487052886592,10.004140078016121,47,0.5649329976565473,32,Partly Cloudy
2022-01-24,19.584519191241547,77.20928712731036,1012.1702589537438,29.498049346085203,1,0.13871269551442617,74,Cloudy
2022-01-25,19.49467426487619,72.88310518884529,1008.3408250171764,19.612342825092842,133,0.8473498969524963,48,Partly Cloudy
2022-01-26,21.766359328416613,73.76584519203396,1015.6264279606378,1.3795479502494337,9,0.3491912458964562,2,Clear
2022-01-27,12.951048944470164,64.20972826756692,1020.5004391520723,24.623768319390233,314,0.38953263449934933,17,Clear
2022-01-28,24.954606936929157,54.30346202421326,1019.8636942649073,15.882139682110951,163,0.501296825359049,12,Clear
2022-01-29,14.838517850039082,73.01787267699,1024.0682021010914,3.801372422826857,164,0.007985172377728066,59,Partly Cloudy
2022-01-30,18.730408249065565,62.6657692851823,1017.2038814453483,8.684895804756,222,0.0010903294850941729,8,Clear
2022-01-31,23.507921388507878,57.6375030225805,1024.6509814146843,20.29080414841368,198,0.002278075342397631,73,Cloudy
2022-02-01,21.95195852597732,65.01485391454534,1023.5666444802268,24.27513452896931,138,0.31398454820376603,42,Partly Cloudy
2022-02-02,21.613968828937526,68.48370289813249,1022.7845850941402,33.96446396601771,292,0.016638773858869506,93,Cloudy
2022-02-03,19.868632048423546,65.99446498485946,1010.6984251429118,19.337395137816948,224,0.30186015214551076,65,Partly Cloudy
2022-02-04,21.185296056969893,64.35552309429758,1021.683479882271,11.977516357101475,52,0.06331209597948108,38,Partly Cloudy
2022-02-05,24.65604019617524,65.99993175815962,1016.0745733796319,43.9093723021559,44,0.0016573479733688937,99,Cloudy
2022-02-06,18.09759591103945,75.50955500928382,1018.4619900288889,32.70638733060572,133,0.05081450808868891,86,Cloudy
2022-02-07,24.984162706759683,53.57049628782469,1021.0361978158434,1.2817373423943759,40,0.09822921728368028,32,Partly Cloudy
2022-02-08,22.110992776511917,58.823767213611106,1012.4240269885843,21.454356577527367,321,1.1358365699924626,76,Cloudy
2022-02-09,21.876926317762447,59.391322546851654,1016.3548718096794,13.270526183525723,7,0.015872502385559286,96,Cloudy
2022-02-10,17.725300999356236,73.19628114839097,1022.8869942200384,15.20968849821918,285,0.6812421137684498,65,Partly Cloudy
2022-02-11,19.233008722477052,70.54283878550866,1018.3476785050784,3.593225652480379,176,0.013438393433198682,24,Partly Cloudy
2022-02-12,24.49412642223826,56.03743942269895,1008.661811479353,19.50079385292707,355,0.45205305837940973,68,Partly Cloudy
2022-02-13,26.038001443596812,50.275683068446945,1014.3628730463414,13.895277097116772,318,0.20203173352214032,16,Clear
2022-02-14,22.51904338601517,55.95454747059982,1027.1623472066055,15.826412432724897,313,0.1867176075069979,71,Cloudy
2022-02-15,25.969916643455132,60.0018200714687,1026.165913386826,1.272307727256801,196,0.13249896203696698,88,Cloudy
2022-02-16,17.47534295071835,58.19554858555275,1021.0680467759126,23.530377984479134,156,0.3103254899668307,20,Partly Cloudy
2022-02-17,17.710430670702713,57.13124833690783,1018.7130074751913,10.529190404492127,60,0.37078661138339525,75,Cloudy
2022-02-18,27.08716573820032,61.54168831568297,1015.1477013300016,11.593074164248428,90,0.2640715976388245,44,Partly Cloudy
2022-02-19,19.38804523976313,73.37217069456233,1009.0647684206192,2.2744289829122954,351,0.7428717433798758,59,Partly Cloudy
2022-02-20,24.897578980320812,48.440029681141596,1016.5169323761853,13.694419526463998,186,0.018924134853699585,53,Partly Cloudy
2022-02-21,26.55750178909543,55.2349932135678,1013.8789545859681,18.391866778299384,74,0.0013189219401002965,43,Partly Cloudy
2022-02-22,22.092287009319506,68.70535377868539,1014.6431873056724,8.486413917117337,342,1.1762381021825499,83,Cloudy
2022-02-23,25.023834586119662,60.20349341726087,1018.4870355306743,26.150659651861467,358,0.08054421790269553,60,Partly Cloudy
2022-02-24,23.525127102038653,59.95345955030967,1016.8669939846175,33.98673587927044,209,0.03259683737620356,66,Partly Cloudy
2022-02-25,24.759992322053968,56.37290782470718,1017.1566898116748,2.2334121456821534,231,0.12882340811428714,86,Cloudy
2022-02-26,20.74031063988737,73.4641164740099,1019.603827355212,10.18660669607528,313,0.015240315204728228,73,Cloudy
2022-02-27,23.096429164268052,60.750365933551286,1019.065393401928,21.267926474496296,293,0.37871016552673115,18,Clear
2022-02-28,23.46648911978306,60.524161917390444,1017.6975207776313,23.070087582522916,20,0.20556487625277145,36,Partly Cloudy
2022-03-01,24.586390836981437,51.18749646711918,1011.6746575787732,9.210214095771123,76,0.3244454747563821,71,Cloudy
2022-03-02,18.942819070679523,46.47667477914209,1009.2802334592749,24.4682074404867,118,0.09722009725488191,71,Cloudy
2022-03-03,23.047205246370876,41.00896590232944,1004.993297968815,11.439983732893122,307,1.0218939787626238,57,Partly Cloudy
2022-03-04,26.425181891702874,40.01932021091657,1019.2900575443167,22.552099842491693,73,0.8468285094982724,51,Partly Cloudy
2022-03-05,24.891357460376106,39.42036175690107,1012.6519377595508,12.560531684208136,55,0.10976194798850639,2,Clear
2022-03-06,21.016847624739185,73.68722241768864,1013.9998158904267,5.0398905086373835,127,0.2658480966065814,57,Partly Cloudy
2022-03-07,27.346849498228977,35.49646504574439,1011.5159661619526,20.454037664458962,178,0.29190462065686956,40,Partly Cloudy
2022-03-08,24.60720945885586,68.39065513754379,1011.88228902086,1.772940638740363,149,0.021437537440835555,47,Partly Cloudy
2022-03-09,21.501060947425437,72.44638517000243,1017.1587267619624,4.726923961386324,111,0.05247766377638558,91,Cloudy
2022-03-10,18.4484961902474,49.56640068067104,1015.5061424404594,5.5938195026190725,99,0.4357932804749059,2,Clear
2022-03-11,22.39799749040747,63.77313526838809,1012.8009172028118,32.437653699632776,177,0.17591680447111843,45,Partly Cloudy
2022-03-12,23.1698596035046,51.91102705743849,1010.6476780247156,24.83200722398945,96,0.11073792253496138,46,Partly Cloudy
2022-03-13,24.294783227745583,70.07533898269591,1010.9821736170097,39.05690502383065,22,0.14819086625076947,94,Cloudy
2022-03-14,25.943751944683584,55.23512991841745,1022.9674431093799,27.155301543018197,286,0.16209405171998315,74,Cloudy
2022-03-15,26.14265825541819,51.96854306806903,1023.8436234862467,18.618639035067407,35,0.006512969251276238,0,Clear
2022-03-16,29.499391832673574,54.46647855553203,1009.3102522429544,7.850969711428151,281,0.04955453015021817,91,Cloudy
2022-03-17,19.59843381613068,52.11781787376529,1012.4106668334852,2.151889938385232,71,0.02118152778912093,0,Clear
2022-03-18,29.85278000002782,52.31193563459446,1007.5959585121485,23.760881108202046,231,0.17044691108129026,53,Partly Cloudy
2022-03-19,30.260204246573,78.3757349546919,998.5145721095606,6.201603139089402,15,0.01692915952400814,2,Clear
2022-03-20,26.356466871920055,46.23259600194133,1010.2403868096665,7.057642376731135,67,1.0904667975300604,18,Clear
2022-03-21,25.38037531715791,59.017838120246196,998.6983134609226,12.26020768076778,222,0.2781863939285055,10,Clear
2022-03-22,25.458036296894683,30.58140506862606,1030.1401156869779,13.63909775525373,142,0.046868737473289006,59,Partly Cloudy
2022-03-23,23.259272525457497,60.13892227567533,1017.6684137669873,25.57921474087332,269,1.1005118886354333,27,Partly Cloudy
2022-03-24,22.647561792449046,45.68727150992055,1022.202288140543,17.84794241889753,300,0.07249775523388918,11,Clear
2022-03-25,27.27974328946122,61.93349808700709,1016.1073212842839,5.474291396347149,158,0.20474087163855167,20,Partly Cloudy
2022-03-26,27.711569572123384,49.592569396915636,1017.1592058126306,13.444912072921603,28,0.032811356943632526,28,Partly Cloudy
2022-03-27,26.354835047168688,57.34809593207563,1022.4823999182794,7.6827019662486205,133,0.11305653209827117,72,Cloudy
2022-03-28,26.961104374262575,56.22002586800915,1019.1274809645148,24.322863130139808,230,0.031037772978916457,72,Cloudy
2022-03-29,23.578761977837832,55.24735319742037,1018.7314906611157,2.662923484805664,52,0.13347964337982413,37,Partly Cloudy
2022-03-30,27.708816877974854,42.808274829489,1023.8451165867652,36.897143181282125,109,0.07972583889551567,52,Partly Cloudy
2022-03-31,20.87151080758335,62.128741647953284,1009.9595269734702,4.48171418403421,23,0.2360845798332405,80,Cloudy
2022-04-01,28.080747721721426,55.201405654008056,1016.0404545947115,3.8457551917575117,56,1.4653798648168526,23,Partly Cloudy
2022-04-02,22.096120953270894,49.5353273567599,1031.1928482005264,3.0178351129261016,287,0.48537984795349376,45,Partly Cloudy
2022-04-03,29.485480402094872,53.017911219871245,1015.5881164316427,22.19062226939619,169,0.3512468526270731,76,Cloudy
2022-04-04,22.402521428137508,48.487460805245554,1023.6387291856875,34.72186138587996,319,0.5596709317607126,56,Partly Cloudy
2022-04-05,21.453665085696066,43.987797079565446,1032.0861070873932,16.286986302046984,271,0.6089818820996816,90,Cloudy
2022-04-06,27.58918695855579,51.036940158272806,1002.4207638215224,9.175901932331392,78,0.4982706927826548,71,Cloudy
2022-04-07,25.26385447694698,48.06255298603441,1022.5895837983276,16.30396547990887,138,1.1248084599311694,42,Partly Cloudy
2022-04-08,29.358132944486123,42.2279776095648,1011.7777836269016,14.934503806407808,14,0.0421813998838578,22,Partly Cloudy
2022-04-09,24.157760096274707,42.666523839143906,1022.4419338029965,6.977659158513971,215,0.11274309846047183,17,Clear
2022-04-10,27.240737836788433,41.548359495872916,1001.1573679506695,17.06909698434324,306,1.4829942901430255,17,Clear
2022-04-11,22.31383267147832,56.74082721509855,1020.667857591527,1.1765931117084791,19,0.3166072502042068,78,Cloudy
2022-04-12,25.015276429863526,30.19724636490343,1022.040740045691,1.3420997705163344,247,1.1112159350609432,42,Partly Cloudy
2022-04-13,29.437019840521412,56.93485540071168,1021.0276383439464,8.705413867210135,264,0.8666448422054885,57,Partly Cloudy
2022-04-14,25.215170547917754,59.81495322703236,1014.2073861508675,24.01086861103319,286,0.07084510896080051,81,Cloudy
2022-04-15,21.44878282064932,42.97839051948624,1020.8360711145641,10.114317322395973,40,0.6448762373912075,26,Partly Cloudy
2022-04-16,25.690785806428654,42.0340462160952,1016.3589308197716,15.654698784282733,118,0.06851589194240176,66,Partly Cloudy
2022-04-17,24.882378425047463,49.206075807237156,1019.8676242516699,4.973198791285817,91,0.19186839318531715,11,Clear
2022-04-18,27.289219725738967,39.507945500536465,1008.3144040583662,33.124951108891416,19,0.7426415042163279,19,Clear
2022-04-19,23.105190086854996,38.9081180426638,1021.1123032106362,29.62754112806246,100,0.2718672944177372,36,Partly Cloudy
2022-04-20,27.01651897451044,43.371274931061116,1009.1615120111533,8.196032119130226,161,0.10181190933167443,77,Cloudy
2022-04-21,19.690328732269734,57.698979652775265,1011.9070972569696,16.40654843143641,133,0.1445442992806274,53,Partly Cloudy
2022-04-22,23.730031171732417,34.88673942747555,1015.3530825688136,1.8580283926657812,69,0.40005877134538176,77,Cloudy
2022-04-23,28.007490102434716,44.689543791434374,1017.2955830613323,20.766956006651714,318,0.21683472401674309,40,Partly Cloudy
2022-04-24,23.226235063819395,25.874018697803386,1019.9156759562862,16.807433025057776,145,0.08689197553004964,45,Partly Cloudy
2022-04-25,23.70654791736829,26.768412425440093,1025.1438236035108,11.056188765319252,236,1.007769570270797,60,Partly Cloudy
2022-04-26,17.802579478605267,54.36409565380968,1029.8032649353681,15.426034294480308,81,0.14417076192540654,7,Clear
2022-04-27,26.467138628080697,42.817330782185,1011.2328618027763,20.60623705960013,133,0.0016841365497991497,82,Cloudy
2022-04-28,30.48643337208926,46.99941154442866,1011.0833114853809,22.9662585220849,210,0.32678580069811675,22,Partly Cloudy
2022-04-29,26.917370019433672,41.98552024739313,1012.54144801018,4.5853107946633,48,0.0159353100302847,78,Cloudy
2022-04-30,24.720088872030992,38.26895574830635,1005.2673822032003,9.403390707093132,180,0.11771235410384982,0,Clear
2022-05-01,20.702689544871888,46.389513358733396,1017.925817157748,3.191998439003625,195,0.9212179560487354,55,Partly Cloudy
2022-05-02,23.472063147976296,39.32765587480048,1025.3779010381882,2.3795179237459907,25,0.2072243501909163,54,Partly Cloudy
2022-05-03,26.772907853307526,28.540385691606843,1008.5118933747665,1.1333545347746619,13,0.18957820204410353,31,Partly Cloudy
2022-05-04,23.369451827596908,29.325693475790622,1033.0634434284361,2.560885212009534,199,0.23208464010023536,82,Cloudy
2022-05-05,22.944325185985257,59.869923409764084,999.4613506623851,28.598315344855997,167,0.08656620194654131,64,Partly Cloudy
2022-05-06,26.90190888992977,41.33847791504108,1011.5489373726487,13.90668913796928,232,0.7588265076940973,75,Cloudy
2022-05-07,18.411256771298135,20.0,1016.0466779192064,15.938281876230846,253,0.22335665173371008,89,Cloudy
2022-05-08,20.944350750894667,38.55708721721336,1010.046282699574,18.28393034328764,120,0.31856916321424134,45,Partly Cloudy
2022-05-09,22.778345998660413,37.602140113757315,1015.3237859850271,26.27215767953811,237,0.1256645027355512,34,Partly Cloudy
2022-05-10,26.607102907335637,46.56024980955584,1003.6952461786017,13.442385233023753,206,0.28307178970914815,75,Cloudy
2022-05-11,21.881291855288495,39.267872069058164,1011.578123209892,31.365903692148922,244,0.37845591777293575,36,Partly Cloudy
2022-05-12,21.802487588909717,34.42781639362633,1019.1868232839023,9.452072042628727,77,0.6888272080816404,92,Cloudy
2022-05-13,22.62656793830329,46.23317869718067,1017.6945080309147,25.879680735283245,322,0.4332460653837066,15,Clear
2022-05-14,19.593540428095785,30.253500899178647,1009.6949741913061,3.788036074838996,238,0.02161032010190578,17,Clear
2022-05-15,24.426860453120497,43.10418084448193,1006.059066931931,5.551142737046959,113,0.44213029170713053,98,Cloudy
2022-05-16,22.301813116318396,43.50944100659656,1009.1480113074574,23.408531322091235,19,0.003471577102226116,29,Partly Cloudy
2022-05-17,24.116390405904706,44.88696715475275,1014.8034485315651,32.81572413188505,356,0.5837722817188885,51,Partly Cloudy
2022-05-18,20.992522751486806,28.336951459168937,1008.5835898685464,29.993658084120376,22,0.32697925556785656,98,Cloudy
2022-05-19,25.05387715375631,28.54145164887946,1009.4838280525497,3.026967760039484,7,0.12814246365931317,88,Cloudy
2022-05-20,18.368542588528395,20.0,1014.6126258035099,45.109818615208034,294,0.1745169572783705,2,Clear
2022-05-21,25.35871527464507,46.18419747385002,1004.5181294624825,25.48831813037162,15,0.9857496194884541,32,Partly Cloudy
2022-05-22,20.204391664381237,26.873846764619568,1009.3071253367368,12.723570825545597,33,0.3809113690225761,62,Partly Cloudy
2022-05-23,23.86940991746923,20.0,1024.1407255202412,8.703222732020706,254,0.16234865906736548,7,Clear
2022-05-24,22.418215526853857,26.619743571366122,1010.2533121181367,2.0965609757630546,240,0.20608389363735588,44,Partly Cloudy
2022-05-25,26.53991026708156,27.779468768609117,1015.7265598429951,7.038156681339718,279,0.05979309745819168,92,Cloudy
2022-05-26,20.02001547545085,42.08219994951099,1009.2367565411585,16.753266301199854,81,1.365722892339161,46,Partly Cloudy
2022-05-27,20.35327847675896,34.40228518763086,1019.0794779235168,22.973085964693524,42,0.6418012443492178,79,Cloudy
2022-05-28,21.848900399817815,38.86832140635161,1022.4222322987264,21.841499976367675,114,0.18334751260348256,26,Partly Cloudy
2022-05-29,22.442124506842944,22.067527556281775,1007.8239913714974,17.682668424197892,307,0.0759584326845707,81,Cloudy
2022-05-30,24.832139962626588,37.89092413038642,1005.7775764547782,9.999486112624261,181,0.3992742803622798,66,Partly Cloudy
2022-05-31,17.376314410715604,21.514152857744207,1013.068835543795,5.196968525166968,317,0.05414651806399689,0,Clear
2022-06-01,19.145077931601715,33.13530592027058,1016.6968076412427,21.681097600533754,150,0.38163038129146426,51,Partly Cloudy
2022-06-02,13.201870258594306,36.60921556233694,1019.8139164933754,7.657983320886654,289,0.20587579794228178,21,Partly Cloudy
2022-06-03,17.71243633861064,20.0469793522985,1020.200290509257,5.496387935437984,176,1.0441965274878209,56,Partly Cloudy
2022-06-04,21.199109136952153,43.34589564905811,1017.2160047050702,18.44908620411734,41,0.45095962654932586,47,Partly Cloudy
2022-06-05,24.206136652905897,33.539560504914824,1014.7652989200495,7.617186154916196,176,0.3388039486911134,5,Clear
2022-06-06,11.97396571470628,25.782230256796197,1020.0063813212982,13.43651836045056,42,0.2840388145465698,71,Cloudy
2022-06-07,17.566583043774955,39.11446208953469,1012.9507527151723,6.278825248756732,265,0.3841701674058539,57,Partly Cloudy
2022-06-08,12.891509915514684,29.775467576550742,1021.1006727063271,6.852929048199523,319,0.24991183790006286,83,Cloudy
2022-06-09,18.989479826777956,25.8454427754953,1013.5094312593899,9.248525246876206,162,0.47074073552751344,42,Partly Cloudy
2022-06-10,15.810138824524564,31.67373090162329,1010.2232600503631,12.028868022609684,250,0.11577348352788552,66,Partly Cloudy
2022-06-11,19.972968680630593,26.35104161998788,1015.1465705692615,2.0850955686187493,100,0.21261321486013515,54,Partly Cloudy
2022-06-12,19.405921728532817,36.90481749634973,1019.6284048928942,5.700953638756691,131,0.056053140858596286,41,Partly Cloudy
2022-06-13,18.8710924207887,39.07964105367282,1019.0443464634056,21.426654710524808,75,0.2795172708355532,61,Partly Cloudy
2022-06-14,16.246582377312382,27.241107433290146,1015.1711870583032,4.138654762814482,137,1.2584147379377812,96,Cloudy
2022-06-15,16.882157479197613,37.08910552174409,1028.3116522220616,17.909370255939308,242,0.4749168943039256,2,Clear
2022-06-16,15.665005499364955,27.8325534962381,1028.5563547561399,20.254057801147404,255,0.1657251524124086,7,Clear
2022-06-17,20.037138735369766,35.36506703661318,1023.7313203323679,6.834476025723571,146,1.0559703575737773,16,Clear
2022-06-18,20.13979121637522,27.658225131409417,1014.1084929358974,10.413624521256338,22,0.6153490971290557,45,Partly Cloudy
2022-06-19,16.462379749860737,27.805934271212948,1015.550422868143,2.085267664840863,340,0.016854438782898558,87,Cloudy
2022-06-20,16.435047734439028,46.103260274613575,1007.4501249811988,8.441002627436768,216,0.2778726804158141,77,Cloudy
2022-06-21,16.610546378164265,20.0,1012.0634747214792,17.423720368193223,244,0.14870185006138856,55,Partly Cloudy
2022-06-22,16.030265002738496,20.0,1026.932707155173,13.953330113803693,193,0.08519103378860618,44,Partly Cloudy
2022-06-23,21.96089233598694,29.330796741600928,1010.6360370620746,4.271027777796561,95,0.0782942085744361,25,Partly Cloudy
2022-06-24,14.978435610460764,28.1046312145396,1010.8342297536367,14.715591366047448,187,0.1374915753128173,53,Partly Cloudy
2022-06-25,13.914489533764737,36.70649396143166,1018.572971135986,4.9962260530213225,127,0.47969892221423854,72,Cloudy
2022-06-26,15.429473932340628,29.66366219926513,1019.4463587685327,11.349250992941306,214,0.3068429284198878,35,Partly Cloudy
2022-06-27,17.08734865833766,21.991547810603553,1012.868070283742,6.443717449583951,1,0.46435148904641743,83,Cloudy
2022-06-28,13.862811835217618,39.37352359205825,1010.8653303116664,12.289183239115742,270,0.9479420741269015,9,Clear
2022-06-29,17.68107070646783,28.787860259348037,1008.8913744021411,34.22854839332815,162,0.028782632120120756,61,Partly Cloudy
2022-06-30,14.14389664659468,20.442114636186346,1009.4248771942332,19.830888787604465,145,0.5162074677600504,78,Cloudy
2022-07-01,9.144346592265858,29.773485561153198,1016.2469470209443,10.80761909902715,225,0.05841556726247783,53,Partly Cloudy
2022-07-02,20.82236236114558,32.195472017892044,1024.2227983760858,10.783325967530253,146,0.6340702324168014,29,Partly Cloudy
2022-07-03,14.574682230393513,20.0,1018.3776395810759,7.259442410172229,164,0.18004102414246367,41,Partly Cloudy
2022-07-04,14.600356105039847,24.164800211784087,1012.1003084682444,42.121606464713224,37,0.21235460920546703,68,Partly Cloudy
2022-07-05,15.301992810175344,25.95522150871068,1011.0765806431134,6.850556362131957,160,0.05402426380437442,70,Cloudy
2022-07-06,19.57874358284066,24.233723380940976,1023.3434202689086,0.31689974777533564,211,0.18724117510511687,47,Partly Cloudy
2022-07-07,12.701624158656156,39.005282537320745,1021.7661534195564,5.067326378917465,323,0.003126018262606904,86,Cloudy
2022-07-08,20.278845762727727,32.32159997998988,1006.2692540382698,8.09482118948695,154,0.32795676049412176,22,Partly Cloudy
2022-07-09,16.951124164486142,38.140139608431404,1005.5494339445423,10.99062159989112,118,0.28662861782930354,68,Partly Cloudy
2022-07-10,13.93477747725647,20.0,1011.8832773450868,7.129682391828453,270,0.23204166589690195,37,Partly Cloudy
2022-07-11,13.083401006227636,37.818348033865085,1014.2145160740539,35.38045669718535,26,0.9560078660614237,94,Cloudy
2022-07-12,14.94529313542497,31.889058754777327,1026.9182862064126,3.5693604850593452,237,0.020652286085728857,20,Partly Cloudy
2022-07-13,10.132229273146395,31.71814846746775,1016.3080064967103,1.3913727717405304,111,0.3851059569373054,8,Clear
2022-07-14,9.43433991327987,22.9556319333825,1028.1788253732811,8.033938165193291,225,0.0639173715461644,40,Partly Cloudy
2022-07-15,14.169882905163643,28.437933728836306,1030.8133063896362,20.568575973518584,272,0.2425916604355477,23,Partly Cloudy
2022-07-16,18.690139646449254,20.0,1020.3128409167567,9.29356065970282,64,0.1582689379286875,14,Clear
2022-07-17,14.923155488995965,40.02788738643102,1010.94491435154,6.31805393914564,174,0.38812508358176523,23,Partly Cloudy
2022-07-18,6.784652230471859,42.91534857484559,1010.6799456800172,19.640977445087703,87,0.5826249325888656,32,Partly Cloudy
